anime_id,Genres,English name,Type,Episodes,Studios,Source
34183,Kids,Unknown,OVA,1,Unknown,Book
34184,"Drama, Kids",Unknown,OVA,1,Unknown,Original
34185,Kids,Unknown,OVA,1,Unknown,Book
34186,Kids,Unknown,OVA,1,Unknown,Book
34187,"Fantasy, Kids",Unknown,OVA,1,Toei Video,Original
34188,"Fantasy, Kids",Unknown,OVA,1,Unknown,Original
34189,"Fantasy, Kids",Unknown,OVA,1,Unknown,Picture book
34190,"Fantasy, Kids",Unknown,OVA,1,Unknown,Book
34191,"Fantasy, Kids",Unknown,OVA,1,Unknown,Picture book
34192,"Fantasy, Kids",Unknown,OVA,1,Unknown,Unknown
34193,"Fantasy, Kids",Unknown,OVA,1,Unknown,Other
34194,Kids,Unknown,OVA,1,Unknown,Other
34197,Mystery,Unknown,OVA,2,"TMS Entertainment, Shin-Ei Animation",Original
34198,"Kids, Magic, Fantasy",Unknown,Movie,1,OLM,Original
34201,"Slice of Life, Drama",Unknown,Movie,1,Nippon Animation,Other
34204,"Music, Comedy, School",Sound! Euphonium 2 Specials,Special,7,Kyoto Animation,Original
34205,"Comedy, Super Power",GJ8man,ONA,Unknown,Unknown,Unknown
34207,"Comedy, Kids",Unknown,TV,16,Calf Studio,Original
34208,"Sci-Fi, Music, Slice of Life",Unknown,OVA,2,Lerche,Other
34209,"Harem, Historical, Supernatural, Romance, Shoujo",Unknown,TV,12,TMS Entertainment,Visual novel
34213,"Slice of Life, Ecchi",Unknown,ONA,12,Pine Jam,Other
34222,"Horror, Vampire, Fantasy, Seinen",Unknown,ONA,12,Unknown,Manga
34223,"Music, Comedy, Fantasy",Forest Fairy Five,TV,13,Unknown,Picture book
34224,Slice of Life,Unknown,Movie,1,Unknown,Original
34225,"Fantasy, Kids",Unknown,OVA,1,Unknown,Picture book
34226,Kids,Unknown,OVA,1,Unknown,Picture book
34227,"Historical, Kids, Fantasy",Unknown,Movie,1,Unknown,Book
34233,"Comedy, Horror, Kids, Supernatural",Unknown,TV,13,"TMS Entertainment, Jinnis Animation Studios",Original
34234,"Comedy, Kids",Unknown,TV,50,"TMS Entertainment, TOCSIS",Original
34235,"Comedy, Kids",Unknown,TV,50,"TMS Entertainment, Studio Comet",Original
34236,"Historical, Horror, Supernatural",Unknown,Special,1,Unknown,Other
34237,Sci-Fi,Unknown,ONA,Unknown,Unknown,Original
34238,"Comedy, Parody, Sports",Unknown,Special,1,Studio Pierrot,Manga
34239,"Comedy, Parody, Sports",The Story of the Sextuplets and a Horse,ONA,6,Studio Pierrot,Manga
34240,"Sci-Fi, Music",Shelter,Music,1,A-1 Pictures,Music
34243,Music,Unknown,Music,14,Unknown,Original
34244,"Sci-Fi, Adventure, Comedy, Seinen",Unknown,Movie,1,Shin-Ei Animation,Manga
34246,Hentai,Your Magical Name is Rina Witch,OVA,1,T-Rex,Visual novel
34248,"Action, Adventure",Unknown,Movie,1,Unknown,Novel
34249,"Adventure, Kids",Aqua Kids,TV,26,Unknown,Original
34252,Music,Unknown,Music,1,"Xebec, Issen",Original
34257,"Comedy, Slice of Life",THE IDOLM@STER CINDERELLA GIRLS Theater,TV,13,"Gathering, Lesprit",4-koma manga
34258,"Adventure, Fantasy, Sci-Fi",Toruru's Adventure,Movie,1,Studio 4°C,Original
34259,Comedy,Unknown,OVA,1,Unknown,Other
34261,"Adventure, Fantasy",Unknown,Movie,1,Studio Dadashow,Book
34262,"Slice of Life, Comedy, Historical, Shounen",The Royal Tutor,TV,12,Bridge,Manga
34264,"Comedy, School",Unknown,TV,Unknown,KOO-KI,Original
34276,"Space, Mecha",Unknown,ONA,12,Unknown,Unknown
34277,"Comedy, Ecchi, Slice of Life",Unknown,OVA,1,Doga Kobo,4-koma manga
34279,"Action, Drama, Fantasy, Romance",Record of Grancrest War,TV,24,A-1 Pictures,Light novel
34280,"Game, Comedy, Romance, School",Gamers!,TV,12,Pine Jam,Light novel
34281,"Action, Comedy, Demons, Ecchi, Harem, Romance, School",High School DxD Hero,TV,12,Passione,Light novel
34283,"Comedy, Historical",Ninja Girl & Samurai Master:Episode 0,Special,1,Unknown,4-koma manga
34284,"Slice of Life, Drama, Magic, Fantasy",Yuki Yuna is a Hero:The Washio Sumi Chapter,TV,6,Studio Gokumi,Light novel
34286,"Music, Psychological",Unknown,Music,1,Unknown,Original
34289,"Action, Sci-Fi, School",Unknown,TV,13,J.C.Staff,Game
34290,"Action, Fantasy, Magic, Shoujo, Slice of Life",Unknown,TV,49,Toei Animation,Original
34292,"Comedy, Historical, Supernatural",Kamigami no Ki,TV,17,Sotsu,Original
34295,"Slice of Life, Comedy",Ai-Mai-Mi Surgical Friends,TV,12,Seven,4-koma manga
34299,"Action, Adventure, Comedy, Drama",Digimon Adventure tri. Loss,Movie,1,Toei Animation,Original
34300,"Action, Fantasy, Magic, School",QUANZHIFASHI,ONA,12,Shanghai Foch Film Culture Investment,Novel
34302,"Action, Comedy, Magic, Fantasy, Shoujo",Unknown,Movie,1,Toei Animation,Original
34304,"Music, Slice of Life, School, Shoujo",Unknown,Movie,1,Tatsunoko Production,Game
34307,"Action, Sports, Shounen",Unknown,OVA,1,Toei Animation,Manga
34309,"Comedy, Supernatural",Unknown,TV,8,DLE,Original
34310,"Cars, Kids",Unknown,Movie,1,OLM,Unknown
34311,Hentai,Unknown,OVA,1,Unknown,Manga
34312,Hentai,Unknown,OVA,2,BreakBottle,Visual novel
34314,"Action, Comedy, Ecchi, Seinen",Unknown,ONA,13,Unknown,Manga
34315,Kids,Unknown,Movie,1,The Answer Studio,Original
34318,"Music, Romance, Super Power, Supernatural",Mekakucity V's,Music,4,Unknown,Music
34321,"Action, Supernatural, Magic, Fantasy",Fate/Grand Order -First Order-,Special,1,Lay-duce,Game
34323,"Comedy, Game, School, Sports",Unknown,Special,1,TMS Entertainment,Other
34324,Action,Unknown,ONA,1,Studio 4°C,Original
34325,"Action, Adventure, Comedy, Kids, Fantasy",Unknown,Special,2,OLM,Game
34328,"School, Slice of Life",Unknown,ONA,3,Production I.G,Original
34332,"Slice of Life, Comedy",Unknown,TV,12,Gaina,Original
34336,"Comedy, Parody",Unknown,Special,2,Unknown,Manga
34337,"Historical, Romance",Ikemen Sengoku:Bromances Across Time,TV,12,"TMS Entertainment, Jinnis Animation Studios",Game
34338,"Drama, Fantasy",Unknown,TV,12,"Dwango, LIDENFILMS",Original
34340,Historical,Hikoichi's Wits,Movie,1,Unknown,Other
34342,Drama,"Firewood, Kanta and Granpa",Movie,1,Unknown,Original
34346,Fantasy,Pig:The Dam Keeper Poems,ONA,10,Unknown,Original
34348,"Sci-Fi, Adventure",Unknown,TV,Unknown,Gaina,Original
34349,"Comedy, Sports, School, Shounen",Unknown,OVA,2,"Production I.G, Madhouse",Manga
34350,"Adventure, Mystery, Seinen",Alice & Zoroku,TV,12,J.C.Staff,Manga
34353,"Comedy, Parody, Super Power",Unknown,Special,4,DLE,Original
34354,"Comedy, Parody, Super Power",Unknown,Special,1,Unknown,Original
34355,"Comedy, Parody",Unknown,Special,1,Unknown,Original
34356,"Comedy, Parody",Unknown,Special,4,Unknown,Original
34358,"Kids, Slice of Life",Unknown,TV,13,Unknown,Other
34361,Hentai,Unknown,OVA,2,T-Rex,Visual novel
34363,"Slice of Life, Kids",Unknown,TV,13,Unknown,Original
34366,Music,Unknown,Music,1,Unknown,Original
34367,"Slice of Life, Comedy, Sports, Shounen",Unknown,Special,1,Actas,Manga
34368,"Mystery, Supernatural, Drama",Vatican Miracle Examiner,TV,12,J.C.Staff,Novel
34369,"Comedy, Parody, Super Power",Unknown,Special,5,DLE,Original
34370,"Comedy, Parody",Unknown,Special,5,Unknown,Original
34371,"Comedy, Parody",Unknown,ONA,1,Unknown,Original
34372,"Comedy, Parody",Unknown,ONA,1,Unknown,Original
34373,"Comedy, Parody",Unknown,Special,12,DLE,Original
34374,"Slice of Life, Drama, Magic, Fantasy",Unknown,Movie,1,Studio Gokumi,Light novel
34375,"Drama, Fantasy, Magic, Slice of Life",Unknown,Movie,1,Studio Gokumi,Light novel
34376,"Drama, Fantasy, Magic, Slice of Life",Unknown,Movie,1,Studio Gokumi,Light novel
34382,"Drama, Romance, School, Shoujo Ai",Citrus,TV,12,Passione,Manga
34383,"Drama, Romance, Shoujo Ai",Netsuzou Trap -NTR-,TV,12,Creators in Pack,Manga
34388,Hentai,Unknown,OVA,3,Seven,Original
34389,"Comedy, Magic, Shounen",Koro Sensei Quest!,ONA,12,Lerche,Manga
34391,"Action, Military, Sci-Fi, Space, Drama, Mecha",Unknown,ONA,4,Sunrise,Manga
34392,Slice of Life,One Room,TV,12,Typhoon Graphics,Original
34393,"Harem, Slice of Life",Room Mate,TV,12,Typhoon Graphics,Original
34394,"Slice of Life, Comedy, Magic, Fantasy",Unknown,Movie,1,W-Toon Studio,Manga
34399,"Hentai, Demons, Supernatural",Unknown,OVA,2,Studio Eromatick,Visual novel
34402,Slice of Life,Love Rice,TV,12,Encourage Films,Original
34403,"Comedy, Ecchi, Romance, School, Shounen",My First Girlfriend is a Gal,TV,10,NAZ,Manga
34406,"Kids, Music",Unknown,Music,1,Unknown,Original
34409,"Comedy, Shounen",Unknown,ONA,1,Unknown,Manga
34410,"Comedy, Magic, Shoujo",Balala the Faries:Over the Rainbow,TV,26,Qianqi Animation,Original
34411,"Historical, Supernatural",Unknown,TV,12,Studio A-CAT,Visual novel
34412,Music,Unknown,Music,1,"Xebec, Issen",Original
34414,"Action, Comedy, Drama",Nanbaka:Season 2,ONA,12,Satelight,Web manga
34416,"Adventure, Comedy, Fantasy, Kids",Snack World:Lenny the Misanthrope,Movie,1,Unknown,Original
34417,Dementia,Unknown,Movie,1,Unknown,Original
34418,Music,Unknown,Music,1,Unknown,Music
34420,Fantasy,Isekai Izakaya:Japanese Food From Another World,ONA,24,Sunrise,Light novel
34422,Dementia,Two Tea Two,Movie,1,Decovocal,Original
34423,Music,Spring has come!,ONA,1,Decovocal,Original
34424,Music,How Low Sympathy,Music,1,Decovocal,Music
34425,Kids,Rocco chan,Special,1,Decovocal,Original
34426,Kids,Union Union,Special,1,Decovocal,Original
34427,"Action, Sci-Fi, Slice of Life, Mecha",Unknown,TV,12,"Zexcs, Studio A-CAT",Other
34428,"Action, Game, Supernatural, Magic, Fantasy",Overlord:The Dark Hero,Movie,1,Madhouse,Light novel
34430,"Action, Mystery, Historical, Police, Drama, Romance",Unknown,Movie,1,TMS Entertainment,Manga
34432,Music,Unknown,Music,1,Unknown,Music
34436,Dementia,Unknown,Movie,1,Unknown,Original
34437,"Action, Military, Sci-Fi, Super Power, Drama, Mecha",Code Geass:Lelouch of the Re;surrection,Movie,1,Sunrise,Original
34438,"Action, Military, Sci-Fi, Super Power, Mecha, School",Code Geass:Lelouch of the Rebellion I - Initiation,Movie,1,Sunrise,Original
34439,"Action, Mecha, Military, School, Sci-Fi, Super Power",Code Geass:Lelouch of the Rebellion II - Transgression,Movie,1,Sunrise,Original
34440,"Action, Mecha, Military, School, Sci-Fi, Super Power",Code Geass:Lelouch of the Rebellion III - Glorification,Movie,1,Sunrise,Original
34443,"Action, Martial Arts, Shounen",Unknown,ONA,26,TMS Entertainment,Manga
34445,"Drama, Fantasy, Magic, Slice of Life",Yuki Yuna is a Hero:The Hero Chapter,TV,6,Studio Gokumi,Original
34447,"Harem, Ecchi",Unknown,Special,6,Production IMS,Light novel
34449,"Action, Super Power",The Reflection,TV,12,Studio Deen,Original
34450,Music,Unknown,Music,4,Unknown,Manga
34451,"Action, Comedy, Fantasy, Shounen, Super Power, Supernatural, Vampire",Blood Blockade Battlefront & Beyond,TV,12,Bones,Manga
34453,"Music, Sports",Unknown,ONA,1,P.A. Works,Game
34454,Fantasy,Granblue Fantasy,ONA,Unknown,Unknown,Game
34455,Fantasy,Princess Connect!,ONA,3,Unknown,Game
34456,"Comedy, Parody, Super Power",Unknown,TV,24,Studio 4°C,Original
34458,"Fantasy, Kids",Unknown,Movie,1,Unknown,Book
34464,"Sci-Fi, Comedy",Unknown,ONA,1,Unknown,Other
34465,"Action, Demons, Supernatural, Fantasy, Shounen",Unknown,OVA,2,A-1 Pictures,Manga
34467,"Dementia, Horror, Supernatural",Yamishibai:Japanese Ghost Stories 4,TV,13,ILCA,Original
34471,"Demons, Kids, Supernatural",Yo-kai Watch Shadowside:The Return of the Oni King,Movie,1,OLM,Game
34472,"Action, Cars",Geki Drive,ONA,1,Unknown,Other
34474,Music,Unknown,TV,13,PRA,Music
34475,"Action, Game, Fantasy",Monster Strike:Rain of Memories,ONA,1,Unknown,Game
34476,"Sci-Fi, Slice of Life",Unknown,Special,1,Unknown,Novel
34480,"Ecchi, School, Shounen",Unknown,OVA,2,J.C.Staff,Manga
34481,"Slice of Life, Ecchi",Tawawa on Monday Specials,Special,2,Pine Jam,Other
34486,"Action, Fantasy",Star Ocean:Anamnesis,ONA,Unknown,Unknown,Game
34488,"Sci-Fi, Comedy, Kids",Unknown,TV,10,10Gauge,Other
34489,Comedy,Unknown,ONA,1,Gathering,Game
34490,Comedy,Unknown,TV,30,M.S.C,Picture book
34491,Hentai,Unknown,OVA,1,Unknown,Manga
34492,Hentai,Unknown,OVA,4,Collaboration Works,Visual novel
34494,"Slice of Life, Comedy",Sakura Quest,TV,25,P.A. Works,Original
34497,"Adventure, Fantasy, Harem",Death March to the Parallel World Rhapsody,TV,12,"SILVER LINK., Connect",Light novel
34498,"Romance, Sci-Fi","Fireworks, Should We See It from the Side or the Bottom?",Movie,1,Shaft,Other
34500,"Comedy, Music",Unknown,Music,1,Unknown,Original
34501,"Action, Martial Arts, School, Shoujo",Kenka Bancho Otome -Girl Beats Boys-,TV,12,"Project No.9, A-Real",Visual novel
34502,"Action, Sci-Fi, Comedy",Inazma Delivery,TV,10,Kanaban Graphics,Original
34503,Comedy,Unknown,TV,24,Unknown,Other
34504,"Slice of Life, Comedy, School, Shounen",Unknown,Movie,1,GoHands,4-koma manga
34506,Hentai,Unknown,OVA,2,Unknown,Manga
34510,"Action, Adventure, Cars, Comedy, Kids, Police",Black Cat Detective,TV,5,Shanghai Animation Film Studio,Original
34511,"Action, Adventure, Cars, Comedy, Kids, Police",Black Cat Detective,TV,12,Shanghai Animation Film Studio,Original
34513,"Sports, School, Shounen",Unknown,OVA,3,MAPPA,Manga
34514,"Action, Adventure, Fantasy, Game, Kids",Pokémon Generations,ONA,18,OLM,Game
34519,"Comedy, Parody, Sports, Mecha",Unknown,Special,9,Studio PuYUKAI,Original
34522,"Music, Drama","Wake Up, Girls! New Chapter",TV,12,Millepensee,Original
34525,"Slice of Life, Comedy, Fantasy, School, Seinen",A Centaur's Life,TV,12,Haoliners Animation League,Manga
34527,"Adventure, Kids",Unknown,Movie,1,Shin-Ei Animation,Original
34528,"Demons, Fantasy, Historical",Unknown,Movie,1,Unknown,Other
34529,Hentai,Unknown,OVA,2,BreakBottle,Visual novel
34530,Hentai,Unknown,OVA,2,Unknown,Visual novel
34531,Comedy,Unknown,Special,1,Unknown,Original
34532,"Action, Sci-Fi, Space, Horror, Drama, Seinen",Unknown,OVA,2,LIDENFILMS,Manga
34533,"Action, Comedy, School",Nanbaka:Idiots with Student Numbers!,Special,1,Satelight,Web manga
34534,"Slice of Life, Demons, Supernatural, Drama, Shoujo",Unknown,Special,2,Shuka,Manga
34535,"Comedy, Josei, Shounen Ai",Koi Suru Shirokuma,Movie,Unknown,Gathering,Manga
34537,"Comedy, Romance","Night Is Short, Walk on Girl",Movie,1,Science SARU,Novel
34538,"Magic, Supernatural",Unknown,Special,1,White Fox,Original
34539,"Action, Adventure, Seinen",Unknown,ONA,10,Gonzo,Manga
34540,"Action, Adventure, Comedy, Kids",Pokémon the Movie:I Choose You!,Movie,1,OLM,Game
34541,"Adventure, Fantasy, Magic",Mary and the Witch's Flower,Movie,1,Studio Ponoc,Book
34542,"Action, Drama, Psychological, Sci-Fi, Seinen",Inuyashiki:Last Hero,TV,11,MAPPA,Manga
34543,"Comedy, Sports",DIVE!!,TV,12,Zero-G,Novel
34544,"Action, Horror, Supernatural, Drama, Fantasy",Kabaneri of the Iron Fortress:The Battle of Unato,Movie,1,Wit Studio,Original
34547,"Military, Adventure, Historical, Drama, Fantasy, Shounen",Altair:A Record of Battles,TV,24,MAPPA,Manga
34548,"Sports, School",Unknown,Special,2,Unknown,Novel
34549,"Adventure, Fantasy",Unknown,Special,2,Khara,Original
34550,"Comedy, Drama, Seinen",The Laughing Salesman,TV,12,Shin-Ei Animation,Manga
34552,Music,Unknown,ONA,12,Bandai Namco Pictures,Original
34561,"Action, Sci-Fi, Fantasy, Mecha",Re:CREATORS,TV,22,TROYCA,Original
34565,"Supernatural, Shounen",Chronos Ruler,TV,13,Project No.9,Manga
34566,"Action, Adventure, Super Power, Martial Arts, Shounen",Boruto:Naruto Next Generations,TV,Unknown,Studio Pierrot,Manga
34572,"Action, Comedy, Magic, Fantasy, Shounen",Black Clover,TV,170,Studio Pierrot,Manga
34577,"Action, Adventure, Fantasy, Magic, Shounen, Supernatural",The Seven Deadly Sins:Revival of the Commandments,TV,24,A-1 Pictures,Manga
34580,"Game, School, Seinen",Fastest Finger First,TV,12,TMS Entertainment,Manga
34589,"Historical, Seinen",Unknown,OVA,1,Studio M2,Novel
34591,"Slice of Life, Demons, Supernatural, Drama, Shoujo",Natsume's Book of Friends Season 6,TV,11,Shuka,Manga
34592,"Historical, Kids, Fantasy",Unknown,Movie,1,Unknown,Book
34595,"Music, Dementia","""Parade"" de Satie",Movie,1,"Yamamura Animation, Inc.",Original
34599,"Sci-Fi, Adventure, Mystery, Drama, Fantasy",Made in Abyss,TV,13,Kinema Citrus,Web manga
34600,Slice of Life,Unknown,ONA,1,Unknown,Original
34601,Fantasy,Kubbe Gachapin Mukku,ONA,1,Unknown,Picture book
34602,"Drama, Romance, School",Unknown,ONA,12,B.CMAY PICTURES,Novel
34604,"Action, Sci-Fi, Magic, Fantasy, Shounen",Unknown,OVA,3,J.C.Staff,Manga
34607,"Game, Psychological",Unknown,TV,12,J.C.Staff,Card game
34611,"Music, Drama, Seinen",Unknown,Music,1,Shaft,Manga
34612,"Slice of Life, Comedy, Supernatural, School, Shounen",The Disastrous Life of Saiki K. 2,TV,24,"J.C.Staff, Egg Firm",Manga
34613,"Comedy, Fantasy, Parody",Unknown,Special,23,DLE,Original
34614,"Comedy, Sports, Shounen",Unknown,Special,2,Millepensee,Manga
34615,"Comedy, Sports, Shounen",Unknown,Special,1,Millepensee,Manga
34618,"Slice of Life, Comedy",BLEND-S,TV,12,A-1 Pictures,4-koma manga
34620,"Sci-Fi, Drama",YU-NO:A girl who chants love at the bound of this world.,TV,26,feel.,Visual novel
34622,"Action, Mecha",Unknown,Special,1,Unknown,Manga
34623,"Comedy, Seinen, Slice of Life",Unknown,Special,4,TMS Entertainment,Manga
34625,Cars,Master of Torque:Epilogue,ONA,1,Unknown,Original
34626,"Magic, Adventure, Fantasy, Comedy, Supernatural",KonoSuba:God's Blessing on This Wonderful World! 2:God's blessing on this wonderful Art!,OVA,1,Studio Deen,Light novel
34628,Comedy,Unknown,ONA,1,DLE,Original
34629,Comedy,Unknown,ONA,2,Unknown,Original
34630,Comedy,Unknown,Movie,2,Unknown,Original
34631,"Dementia, Drama","Ouch, Chou Chou",Special,1,Unknown,Original
34632,Dementia,Such a Good Place to Die,Movie,1,Unknown,Original
34633,Dementia,Unknown,ONA,1,Unknown,Original
34634,"Dementia, Drama",Do as the Fish Tells You,Movie,1,Unknown,Original
34636,"Comedy, Drama, Romance, School, Shounen, Sports",Welcome to the Ballroom,TV,24,Production I.G,Manga
34638,Hentai,Unknown,OVA,4,Suzuki Mirano,Visual novel
34639,Hentai,Unknown,OVA,1,Seven,Visual novel
34642,"Action, Adventure, Demons, Supernatural, Magic, Fantasy",Unknown,ONA,2,MAPPA,Game
34643,Kids,Kokomom,TV,26,Unknown,Picture book
34644,"Action, Ecchi, Magic, Military, Sci-Fi",Brave Witches:Petersburg Grand Strategy,Special,1,SILVER LINK.,Original
34647,Drama,Marches Comes in Like a Lion:Special Omnibus Episode,Special,1,Shaft,Manga
34649,"Action, Military, Sci-Fi, Drama, Mecha",Unknown,Movie,3,"Production I.G, Xebec, I.Gzwei",Original
34651,Fantasy,A Clockwork Truffe,ONA,2,Unknown,Original
34652,Kids,Mochi Mochi Panda,ONA,4,Unknown,Original
34655,"Fantasy, Music",Unknown,Music,1,Unknown,Music
34656,Music,Unknown,Music,1,Unknown,Music
34657,Music,Unknown,Music,1,Unknown,Music
34658,"Comedy, Romance",Unknown,OVA,1,Felix Film,Visual novel
34659,"Hentai, Yaoi",Unknown,OVA,1,Studio Zealot,Original
34661,"Action, Fantasy, Game",An Encore and Continuance:Pandora's Box,ONA,1,Unknown,Game
34662,"Action, Supernatural, Drama, Magic, Fantasy",Unknown,TV,25,A-1 Pictures,Light novel
34664,"Sci-Fi, Kids",Capsule Hero,TV,26,Unknown,Original
34665,"Adventure, Kids","Kemy & Buka, Chaka",TV,156,Unknown,Original
34666,Kids,Kemy,TV,52,Unknown,Original
34667,"Adventure, Kids",Kemy Expedition,TV,26,Unknown,Original
34669,"Comedy, Magic, Shoujo",Balala the Faries:Over the Rainbow,TV,26,Qianqi Animation,Original
34670,"Action, Game, Fantasy",Monster Strike the Anime 2nd Season,ONA,23,Unknown,Game
34673,"Action, Sci-Fi",Unknown,Special,12,Unknown,Unknown
34674,"Horror, Thriller",The Crimson Whale,Movie,1,Unknown,Original
34675,"Action, Game, Adventure, Romance, Fantasy",Unknown,ONA,20,"Asahi Production, Success Corp.",Web manga
34676,"Comedy, Kids",Boonies Bears:Sunsational Summer,TV,52,Unknown,Original
34677,"Comedy, Kids",Boonie Bears:Autumn Awesomeness,TV,52,Unknown,Original
34678,Action,Unknown,ONA,1,Unknown,Game
34683,"Adventure, Sci-Fi",Unknown,ONA,1,Unknown,Original
34685,Music,Unknown,Music,1,Unknown,Original
34688,"Supernatural, Drama",Unknown,Special,4,Unknown,Original
34689,"Supernatural, Drama",Unknown,ONA,1,Unknown,Original
34690,School,Unknown,Special,5,Unknown,Original
34691,Comedy,Unknown,Special,1,Unknown,Original
34692,Slice of Life,Unknown,Special,4,Unknown,Original
34693,Slice of Life,Unknown,Special,4,Unknown,Original
34694,Sports,Unknown,Special,3,Unknown,Original
34695,Sports,Unknown,Special,3,Unknown,Original
34696,"Comedy, Supernatural",Unknown,Special,3,Unknown,Original
34697,"Slice of Life, Comedy",Unknown,Special,4,Unknown,Original
34698,"Comedy, Supernatural, School",No Silver Bullets,Special,2,Unknown,Original
34699,Slice of Life,Unknown,ONA,1,Unknown,Original
34700,"Kids, Parody",Unknown,ONA,4,Unknown,Other
34701,"Action, Comedy, Kids",Unknown,TV,24,Unknown,Original
34704,Kids,Unknown,Movie,1,Liberty Animation Studio,Picture book
34705,"Kids, Magic",Unknown,Movie,1,Liberty Animation Studio,Original
34706,"Historical, Kids",Unknown,Movie,1,Liberty Animation Studio,Original
34707,"Kids, Sports",Unknown,Movie,1,Liberty Animation Studio,Original
34708,Slice of Life,Unknown,ONA,1,Unknown,Original
34710,Comedy,Unknown,ONA,1,Unknown,Original
